Source,from_loc,from_geoid,from_date_1,Target,to_loc,to_geoid,to_date_1,date_gap
NODE_0003596,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL5878/2021,Caddo Parish,22017,2021-08-26,20
NODE_0003596,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL6474/2021,Caddo Parish,22017,2021-08-19,13
NODE_0003593,Caddo Parish,22017,2021-07-13,NODE_0004342,Caddo Parish,22017,2021-07-24,11
NODE_0004342,Caddo Parish,22017,2021-07-24,NODE_0003601,Caddo Parish,22017,2021-07-30,6
NODE_0003601,Caddo Parish,22017,2021-07-30,hCoV-19/USA/LA-EVTL5901/2021,Caddo Parish,22017,2021-08-28,29
NODE_0003601,Caddo Parish,22017,2021-07-30,hCoV-19/USA/LA-EVTL4798/2021,Bossier Parish,22015,2021-08-25,26
NODE_0004342,Caddo Parish,22017,2021-07-24,NODE_0004344,Caddo Parish,22017,2021-07-29,5
NODE_0004344,Caddo Parish,22017,2021-07-29,hCoV-19/USA/LA-EVTL6257/2021,Caddo Parish,22017,2021-08-13,15
NODE_0004344,Caddo Parish,22017,2021-07-29,hCoV-19/USA/LA-EVTL5079/2021,Caddo Parish,22017,2021-08-03,5
NODE_0004344,Caddo Parish,22017,2021-07-29,NODE_0004346,Caddo Parish,22017,2021-08-11,13
NODE_0004346,Caddo Parish,22017,2021-08-11,hCoV-19/USA/LA-EVTL5857/2021,Caddo Parish,22017,2021-08-24,13
NODE_0004346,Caddo Parish,22017,2021-08-11,hCoV-19/USA/LA-EVTL5833/2021,Caddo Parish,22017,2021-08-18,7
NODE_0004336,Caddo Parish,22017,2021-08-16,hCoV-19/USA/LA-EVTL4724/2021,Caddo Parish,22017,2021-08-21,5
NODE_0004336,Caddo Parish,22017,2021-08-16,hCoV-19/USA/LA-EVTL6539/2021,Caddo Parish,22017,2021-08-22,6
NODE_0004384,Caddo Parish,22017,2021-07-23,hCoV-19/USA/LA-EVTL6639/2021,Caddo Parish,22017,2021-08-25,33
NODE_0004384,Caddo Parish,22017,2021-07-23,hCoV-19/USA/LA-EVTL6512/2021,Caddo Parish,22017,2021-08-08,16
NODE_0004384,Caddo Parish,22017,2021-07-23,NODE_0004386,Caddo Parish,22017,2021-08-04,12
NODE_0004386,Caddo Parish,22017,2021-08-04,hCoV-19/USA/LA-EVTL6579/2021,Caddo Parish,22017,2021-08-23,19
NODE_0003655,Caddo Parish,22017,2021-08-16,hCoV-19/USA/LA-EVTL6658/2021,Caddo Parish,22017,2021-08-26,10
NODE_0003662,Caddo Parish,22017,2021-06-30,NODE_0004430,Caddo Parish,22017,2021-07-17,17
NODE_0004430,Caddo Parish,22017,2021-07-17,hCoV-19/USA/LA-EVTL6156/2021,East Baton Rouge Parish,22033,2021-08-03,17
NODE_0004430,Caddo Parish,22017,2021-07-17,NODE_0003665,Caddo Parish,22017,2021-07-27,10
NODE_0003665,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL6362/2021,Caddo Parish,22017,2021-08-19,23
NODE_0003665,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL6715/2021,Caddo Parish,22017,2021-08-31,35
NODE_0003662,Caddo Parish,22017,2021-06-30,NODE_0003667,Caddo Parish,22017,2021-07-06,6
NODE_0003667,Caddo Parish,22017,2021-07-06,NODE_0003670,Caddo Parish,22017,2021-07-22,16
NODE_0003670,Caddo Parish,22017,2021-07-22,NODE_0003671,Caddo Parish,22017,2021-07-27,5
NODE_0003671,Caddo Parish,22017,2021-07-27,NODE_0003674,Caddo Parish,22017,2021-08-03,7
NODE_0003674,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL6650/2021,Caddo Parish,22017,2021-08-26,23
NODE_0003674,Caddo Parish,22017,2021-08-03,NODE_0004462,Caddo Parish,22017,2021-08-16,13
NODE_0003667,Caddo Parish,22017,2021-07-06,NODE_0003676,Caddo Parish,22017,2021-07-08,2
NODE_0003676,Caddo Parish,22017,2021-07-08,NODE_0004466,Caddo Parish,22017,2021-07-21,13
NODE_0004466,Caddo Parish,22017,2021-07-21,hCoV-19/USA/LA-EVTL6479/2021,Caddo Parish,22017,2021-08-19,29
NODE_0004466,Caddo Parish,22017,2021-07-21,NODE_0003678,Caddo Parish,22017,2021-07-27,6
NODE_0003678,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL5658/2021,Caddo Parish,22017,2021-08-12,16
NODE_0003678,Caddo Parish,22017,2021-07-27,NODE_0003679,Caddo Parish,22017,2021-08-02,6
NODE_0003679,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL6389/2021,Caddo Parish,22017,2021-08-20,18
NODE_0003679,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL6599/2021,Caddo Parish,22017,2021-08-23,21
NODE_0004440,Caddo Parish,22017,2021-07-24,hCoV-19/USA/LA-EVTL3802/2021,Caddo Parish,22017,2021-07-26,2
NODE_0004440,Caddo Parish,22017,2021-07-24,hCoV-19/USA/LA-EVTL3770/2021,Caddo Parish,22017,2021-07-24,0
NODE_0003685,Richland Parish,22083,2021-07-27,hCoV-19/USA/LA-EVTL4306/2021,Richland Parish,22083,2021-07-27,0
NODE_0003685,Richland Parish,22083,2021-07-27,hCoV-19/USA/LA-EVTL4307/2021,Richland Parish,22083,2021-07-27,0
NODE_0003692,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL5498/2021,Caddo Parish,22017,2021-08-07,7
NODE_0003692,Caddo Parish,22017,2021-07-31,NODE_0003695,Caddo Parish,22017,2021-08-04,4
NODE_0003695,Caddo Parish,22017,2021-08-04,hCoV-19/USA/LA-EVTL5941/2021,Caddo Parish,22017,2021-09-05,32
NODE_0003695,Caddo Parish,22017,2021-08-04,NODE_0003697,Caddo Parish,22017,2021-08-10,6
NODE_0003697,Caddo Parish,22017,2021-08-10,NODE_0004450,Caddo Parish,22017,2021-08-16,6
NODE_0004450,Caddo Parish,22017,2021-08-16,hCoV-19/USA/LA-EVTL5837/2021,Caddo Parish,22017,2021-08-19,3
NODE_0004450,Caddo Parish,22017,2021-08-16,hCoV-19/USA/LA-EVTL6660/2021,Caddo Parish,22017,2021-08-26,10
NODE_0002734,Caddo Parish,22017,2021-04-07,NODE_0003421,Caddo Parish,22017,2021-04-20,13
NODE_0003421,Caddo Parish,22017,2021-04-20,NODE_0003422,Caddo Parish,22017,2021-05-12,22
NODE_0003702,Caddo Parish,22017,2021-07-21,hCoV-19/USA/LA-EVTL6296/2021,Caddo Parish,22017,2021-08-17,27
NODE_0003702,Caddo Parish,22017,2021-07-21,hCoV-19/USA/LA-EVTL3719/2021,Caddo Parish,22017,2021-07-21,0
NODE_0003422,Caddo Parish,22017,2021-05-12,NODE_0003424,Caddo Parish,22017,2021-05-26,14
NODE_0003424,Caddo Parish,22017,2021-05-26,NODE_0004061,Caddo Parish,22017,2021-06-06,11
NODE_0004061,Caddo Parish,22017,2021-06-06,NODE_0003429,Caddo Parish,22017,2021-06-27,21
NODE_0003429,Caddo Parish,22017,2021-06-27,hCoV-19/USA/LA-EVTL4534/2021,Caddo Parish,22017,2021-08-04,38
NODE_0003429,Caddo Parish,22017,2021-06-27,NODE_0003430,Caddo Parish,22017,2021-06-30,3
NODE_0003430,Caddo Parish,22017,2021-06-30,NODE_0003431,Caddo Parish,22017,2021-07-03,3
NODE_0003431,Caddo Parish,22017,2021-07-03,hCoV-19/USA/LA-EVTL3911/2021,Caddo Parish,22017,2021-08-04,32
NODE_0003429,Caddo Parish,22017,2021-06-27,NODE_0003711,Caddo Parish,22017,2021-07-05,8
NODE_0003711,Caddo Parish,22017,2021-07-05,NODE_0003712,Caddo Parish,22017,2021-07-12,7
NODE_0003712,Caddo Parish,22017,2021-07-12,NODE_0003439,Caddo Parish,22017,2021-08-03,22
NODE_0003439,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL4508/2021,Caddo Parish,22017,2021-08-04,1
NODE_0003439,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL6222/2021,Caddo Parish,22017,2021-08-12,9
NODE_0003712,Caddo Parish,22017,2021-07-12,NODE_0003714,Caddo Parish,22017,2021-07-14,2
NODE_0003445,Richland Parish,22083,2021-07-23,hCoV-19/USA/LA-EVTL4572/2021,Franklin Parish,22041,2021-07-27,4
NODE_0003445,Richland Parish,22083,2021-07-23,hCoV-19/USA/LA-EVTL4570/2021,Richland Parish,22083,2021-07-26,3
NODE_0004061,Caddo Parish,22017,2021-06-06,NODE_0003729,Caddo Parish,22017,2021-06-13,7
NODE_0003729,Caddo Parish,22017,2021-06-13,NODE_0003731,Caddo Parish,22017,2021-06-30,17
NODE_0003731,Caddo Parish,22017,2021-06-30,NODE_0003744,Caddo Parish,22017,2021-07-12,12
NODE_0003744,Caddo Parish,22017,2021-07-12,NODE_0003745,Caddo Parish,22017,2021-07-23,11
NODE_0003745,Caddo Parish,22017,2021-07-23,hCoV-19/USA/LA-EVTL4605/2021,Pointe Coupee Parish,22077,2021-08-13,21
NODE_0003745,Caddo Parish,22017,2021-07-23,NODE_0003746,Caddo Parish,22017,2021-07-31,8
NODE_0003746,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL6258/2021,Caddo Parish,22017,2021-08-13,13
NODE_0003746,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL6581/2021,Caddo Parish,22017,2021-08-23,23
NODE_0003744,Caddo Parish,22017,2021-07-12,NODE_0003748,Caddo Parish,22017,2021-07-17,5
NODE_0003748,Caddo Parish,22017,2021-07-17,NODE_0003428,Caddo Parish,22017,2021-07-23,6
NODE_0003428,Caddo Parish,22017,2021-07-23,hCoV-19/USA/LA-EVTL3816/2021,Bossier Parish,22015,2021-07-26,3
NODE_0003428,Caddo Parish,22017,2021-07-23,hCoV-19/USA/LA-EVTL4228/2021,Caddo Parish,22017,2021-08-02,10
NODE_0003748,Caddo Parish,22017,2021-07-17,NODE_0003472,Caddo Parish,22017,2021-07-23,6
NODE_0003472,Caddo Parish,22017,2021-07-23,NODE_0003473,Caddo Parish,22017,2021-07-31,8
NODE_0003473,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL5216/2021,Caddo Parish,22017,2021-08-10,10
NODE_0003473,Caddo Parish,22017,2021-07-31,NODE_0003475,Caddo Parish,22017,2021-08-07,7
NODE_0003475,Caddo Parish,22017,2021-08-07,hCoV-19/USA/LA-EVTL6107/2021,Caddo Parish,22017,2021-08-08,1
NODE_0003475,Caddo Parish,22017,2021-08-07,hCoV-19/USA/LA-EVTL5684/2021,Caddo Parish,22017,2021-08-23,16
NODE_0003473,Caddo Parish,22017,2021-07-31,NODE_0003484,Caddo Parish,22017,2021-08-17,17
NODE_0003484,Caddo Parish,22017,2021-08-17,hCoV-19/USA/LA-EVTL5689/2021,Caddo Parish,22017,2021-08-24,7
NODE_0003484,Caddo Parish,22017,2021-08-17,hCoV-19/USA/LA-EVTL5690/2021,Caddo Parish,22017,2021-08-24,7
NODE_0003473,Caddo Parish,22017,2021-07-31,NODE_0004112,Caddo Parish,22017,2021-08-02,2
NODE_0004112,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL6632/2021,Caddo Parish,22017,2021-08-26,24
NODE_0004112,Caddo Parish,22017,2021-08-02,NODE_0004119,Caddo Parish,22017,2021-08-05,3
NODE_0004119,Caddo Parish,22017,2021-08-05,hCoV-19/USA/LA-EVTL5103/2021,Caddo Parish,22017,2021-08-05,0
NODE_0004119,Caddo Parish,22017,2021-08-05,NODE_0004149,Caddo Parish,22017,2021-08-05,0
NODE_0004149,Caddo Parish,22017,2021-08-05,hCoV-19/USA/LA-EVTL4434/2021,Caddo Parish,22017,2021-08-17,12
NODE_0004149,Caddo Parish,22017,2021-08-05,NODE_0003754,Caddo Parish,22017,2021-08-07,2
NODE_0003754,Caddo Parish,22017,2021-08-07,hCoV-19/USA/LA-EVTL5044/2021,Caddo Parish,22017,2021-09-04,28
NODE_0003754,Caddo Parish,22017,2021-08-07,NODE_0003755,Caddo Parish,22017,2021-08-10,3
NODE_0003755,Caddo Parish,22017,2021-08-10,hCoV-19/USA/LA-EVTL5396/2021,Caddo Parish,22017,2021-08-10,0
NODE_0003755,Caddo Parish,22017,2021-08-10,NODE_0003756,Caddo Parish,22017,2021-08-17,7
NODE_0003756,Caddo Parish,22017,2021-08-17,hCoV-19/USA/LA-EVTL5242/2021,Caddo Parish,22017,2021-09-02,16
NODE_0003756,Caddo Parish,22017,2021-08-17,hCoV-19/USA/LA-EVTL5826/2021,Caddo Parish,22017,2021-08-17,0
NODE_0003729,Caddo Parish,22017,2021-06-13,NODE_0003486,Caddo Parish,22017,2021-06-18,5
NODE_0003486,Caddo Parish,22017,2021-06-18,NODE_0004155,Caddo Parish,22017,2021-06-30,12
NODE_0003489,Caddo Parish,22017,2021-07-15,hCoV-19/USA/LA-EVTL6402/2021,Caddo Parish,22017,2021-08-16,32
NODE_0003489,Caddo Parish,22017,2021-07-15,hCoV-19/USA/LA-EVTL6518/2021,Caddo Parish,22017,2021-08-23,39
NODE_0004155,Caddo Parish,22017,2021-06-30,NODE_0004159,Caddo Parish,22017,2021-07-12,12
NODE_0004159,Caddo Parish,22017,2021-07-12,NODE_0003496,Caddo Parish,22017,2021-07-23,11
NODE_0003496,Caddo Parish,22017,2021-07-23,hCoV-19/USA/LA-EVTL4236/2021,Caddo Parish,22017,2021-08-02,10
NODE_0003496,Caddo Parish,22017,2021-07-23,hCoV-19/USA/LA-EVTL5507/2021,Caddo Parish,22017,2021-08-16,24
NODE_0004159,Caddo Parish,22017,2021-07-12,NODE_0003759,Caddo Parish,22017,2021-07-28,16
NODE_0003759,Caddo Parish,22017,2021-07-28,NODE_0003497,Caddo Parish,22017,2021-08-01,4
NODE_0003497,Caddo Parish,22017,2021-08-01,hCoV-19/USA/LA-EVTL5999/2021,Caddo Parish,22017,2021-09-11,41
NODE_0003497,Caddo Parish,22017,2021-08-01,NODE_0003498,Caddo Parish,22017,2021-08-09,8
NODE_0003498,Caddo Parish,22017,2021-08-09,hCoV-19/USA/LA-EVTL4890/2021,Caddo Parish,22017,2021-08-31,22
NODE_0003486,Caddo Parish,22017,2021-06-18,NODE_0003499,Caddo Parish,22017,2021-06-23,5
NODE_0003499,Caddo Parish,22017,2021-06-23,NODE_0003552,Caddo Parish,22017,2021-06-27,4
NODE_0003552,Caddo Parish,22017,2021-06-27,NODE_0003554,Caddo Parish,22017,2021-06-29,2
NODE_0003554,Caddo Parish,22017,2021-06-29,hCoV-19/USA/LA-EVTL3316/2021,Caddo Parish,22017,2021-07-01,2
NODE_0003554,Caddo Parish,22017,2021-06-29,hCoV-19/USA/LA-EVTL3497/2021,Caddo Parish,22017,2021-07-10,11
NODE_0003552,Caddo Parish,22017,2021-06-27,NODE_0003770,Caddo Parish,22017,2021-07-07,10
NODE_0003770,Caddo Parish,22017,2021-07-07,NODE_0003771,Caddo Parish,22017,2021-07-23,16
NODE_0003771,Caddo Parish,22017,2021-07-23,NODE_0003557,Caddo Parish,22017,2021-08-10,18
NODE_0003557,Caddo Parish,22017,2021-08-10,hCoV-19/USA/LA-EVTL4157/2021,Caddo Parish,22017,2021-08-10,0
NODE_0003771,Caddo Parish,22017,2021-07-23,NODE_0003773,Caddo Parish,22017,2021-07-30,7
NODE_0003773,Caddo Parish,22017,2021-07-30,hCoV-19/USA/LA-EVTL3704/2021,Caddo Parish,22017,2021-07-30,0
NODE_0003773,Caddo Parish,22017,2021-07-30,hCoV-19/USA/LA-EVTL4659/2021,Caddo Parish,22017,2021-08-12,13
NODE_0003770,Caddo Parish,22017,2021-07-07,NODE_0003558,Caddo Parish,22017,2021-07-16,9
NODE_0003558,Caddo Parish,22017,2021-07-16,hCoV-19/USA/LA-EVTL3693/2021,Caddo Parish,22017,2021-07-20,4
NODE_0003558,Caddo Parish,22017,2021-07-16,NODE_0003559,Caddo Parish,22017,2021-07-20,4
NODE_0003559,Caddo Parish,22017,2021-07-20,hCoV-19/USA/LA-EVTL3795/2021,Caddo Parish,22017,2021-07-26,6
NODE_0003559,Caddo Parish,22017,2021-07-20,NODE_0003777,Caddo Parish,22017,2021-08-03,14
NODE_0003777,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5923/2021,Caddo Parish,22017,2021-09-01,29
NODE_0003777,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL4415/2021,Bienville Parish,22013,2021-08-18,15
NODE_0003559,Caddo Parish,22017,2021-07-20,NODE_0003562,Caddo Parish,22017,2021-07-26,6
NODE_0003562,Caddo Parish,22017,2021-07-26,hCoV-19/USA/LA-EVTL3809/2021,Bossier Parish,22015,2021-07-26,0
NODE_0003562,Caddo Parish,22017,2021-07-26,NODE_0003563,Caddo Parish,22017,2021-07-31,5
NODE_0003563,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL6614/2021,Caddo Parish,22017,2021-08-25,25
NODE_0003563,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL6576/2021,Caddo Parish,22017,2021-08-17,17
NODE_0003563,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL5106/2021,Caddo Parish,22017,2021-08-05,5
NODE_0003499,Caddo Parish,22017,2021-06-23,NODE_0003526,Caddo Parish,22017,2021-07-06,13
NODE_0003526,Caddo Parish,22017,2021-07-06,NODE_0003537,Caddo Parish,22017,2021-07-10,4
NODE_0003537,Caddo Parish,22017,2021-07-10,hCoV-19/USA/LA-EVTL3495/2021,Caddo Parish,22017,2021-07-12,2
NODE_0003537,Caddo Parish,22017,2021-07-10,NODE_0004179,Caddo Parish,22017,2021-07-26,16
NODE_0004179,Caddo Parish,22017,2021-07-26,hCoV-19/USA/LA-EVTL4096/2021,Caddo Parish,22017,2021-08-06,11
NODE_0004179,Caddo Parish,22017,2021-07-26,NODE_0003539,Caddo Parish,22017,2021-07-31,5
NODE_0003539,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL4631/2021,Caddo Parish,22017,2021-08-11,11
NODE_0003539,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL4418/2021,Caddo Parish,22017,2021-08-14,14
NODE_0003526,Caddo Parish,22017,2021-07-06,NODE_0003783,Caddo Parish,22017,2021-07-18,12
NODE_0003783,Caddo Parish,22017,2021-07-18,NODE_0003527,Caddo Parish,22017,2021-08-04,17
NODE_0003527,Caddo Parish,22017,2021-08-04,hCoV-19/USA/LA-EVTL6308/2021,Caddo Parish,22017,2021-08-18,14
NODE_0003527,Caddo Parish,22017,2021-08-04,NODE_0003528,Caddo Parish,22017,2021-08-24,20
NODE_0003528,Caddo Parish,22017,2021-08-24,hCoV-19/USA/LA-EVTL4761/2021,Caddo Parish,22017,2021-08-24,0
NODE_0003528,Caddo Parish,22017,2021-08-24,hCoV-19/USA/LA-EVTL4842/2021,Caddo Parish,22017,2021-08-27,3
NODE_0003783,Caddo Parish,22017,2021-07-18,NODE_0003788,Caddo Parish,22017,2021-07-23,5
NODE_0003788,Caddo Parish,22017,2021-07-23,NODE_0003535,Caddo Parish,22017,2021-07-31,8
NODE_0003535,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL5648/2021,Caddo Parish,22017,2021-08-12,12
NODE_0003535,Caddo Parish,22017,2021-07-31,NODE_0003790,Caddo Parish,22017,2021-08-04,4
NODE_0003790,Caddo Parish,22017,2021-08-04,hCoV-19/USA/LA-EVTL6016/2021,Caddo Parish,22017,2021-08-09,5
NODE_0003790,Caddo Parish,22017,2021-08-04,hCoV-19/USA/LA-EVTL5199/2021,Caddo Parish,22017,2021-08-09,5
NODE_0003788,Caddo Parish,22017,2021-07-23,NODE_0003791,Caddo Parish,22017,2021-07-29,6
NODE_0003791,Caddo Parish,22017,2021-07-29,NODE_0003533,Caddo Parish,22017,2021-08-06,8
NODE_0003533,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL6193/2021,Caddo Parish,22017,2021-08-21,15
NODE_0003533,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL5499/2021,Caddo Parish,22017,2021-08-11,5
NODE_0003791,Caddo Parish,22017,2021-07-29,NODE_0003793,Caddo Parish,22017,2021-08-06,8
NODE_0003793,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL5664/2021,Caddo Parish,22017,2021-08-08,2
NODE_0003793,Caddo Parish,22017,2021-08-06,NODE_0003530,Caddo Parish,22017,2021-08-17,11
NODE_0003530,Caddo Parish,22017,2021-08-17,hCoV-19/USA/LA-EVTL6668/2021,Caddo Parish,22017,2021-08-24,7
NODE_0003530,Caddo Parish,22017,2021-08-17,hCoV-19/USA/LA-EVTL5225/2021,Caddo Parish,22017,2021-08-31,14
NODE_0003499,Caddo Parish,22017,2021-06-23,NODE_0003795,Caddo Parish,22017,2021-07-05,12
NODE_0003795,Caddo Parish,22017,2021-07-05,NODE_0003520,Caddo Parish,22017,2021-07-19,14
NODE_0003520,Caddo Parish,22017,2021-07-19,hCoV-19/USA/LA-EVTL5443/2021,Caddo Parish,22017,2021-08-15,27
NODE_0003520,Caddo Parish,22017,2021-07-19,NODE_0003797,Caddo Parish,22017,2021-07-27,8
NODE_0003797,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL6316/2021,Caddo Parish,22017,2021-08-17,21
NODE_0003797,Caddo Parish,22017,2021-07-27,NODE_0003798,Caddo Parish,22017,2021-08-05,9
NODE_0003798,Caddo Parish,22017,2021-08-05,hCoV-19/USA/LA-EVTL5848/2021,Caddo Parish,22017,2021-08-21,16
NODE_0003798,Caddo Parish,22017,2021-08-05,hCoV-19/USA/LA-EVTL6667/2021,Caddo Parish,22017,2021-08-26,21
NODE_0003795,Caddo Parish,22017,2021-07-05,NODE_0003799,Caddo Parish,22017,2021-07-13,8
NODE_0003799,Caddo Parish,22017,2021-07-13,NODE_0003541,Caddo Parish,22017,2021-07-21,8
NODE_0003541,Caddo Parish,22017,2021-07-21,hCoV-19/USA/LA-EVTL5365/2021,Caddo Parish,22017,2021-08-11,21
NODE_0003541,Caddo Parish,22017,2021-07-21,NODE_0003803,Caddo Parish,22017,2021-07-25,4
NODE_0003803,Caddo Parish,22017,2021-07-25,NODE_0003804,Caddo Parish,22017,2021-07-31,6
NODE_0003804,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL6649/2021,Caddo Parish,22017,2021-08-26,26
NODE_0003804,Caddo Parish,22017,2021-07-31,NODE_0003542,Caddo Parish,22017,2021-08-06,6
NODE_0003542,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL6014/2021,Caddo Parish,22017,2021-08-09,3
NODE_0003542,Caddo Parish,22017,2021-08-06,NODE_0003543,Caddo Parish,22017,2021-08-13,7
NODE_0003543,Caddo Parish,22017,2021-08-13,hCoV-19/USA/LA-EVTL6586/2021,Caddo Parish,22017,2021-08-23,10
NODE_0003543,Caddo Parish,22017,2021-08-13,NODE_0003544,Caddo Parish,22017,2021-08-27,14
NODE_0003544,Caddo Parish,22017,2021-08-27,hCoV-19/USA/LA-EVTL5016/2021,Caddo Parish,22017,2021-09-02,6
NODE_0003544,Caddo Parish,22017,2021-08-27,hCoV-19/USA/LA-EVTL5448/2021,Caddo Parish,22017,2021-09-09,13
NODE_0003803,Caddo Parish,22017,2021-07-25,NODE_0003547,Caddo Parish,22017,2021-08-01,7
NODE_0003547,Caddo Parish,22017,2021-08-01,NODE_0003551,Caddo Parish,22017,2021-08-07,6
NODE_0003551,Caddo Parish,22017,2021-08-07,hCoV-19/USA/LA-EVTL5937/2021,Caddo Parish,22017,2021-09-04,28
NODE_0003551,Caddo Parish,22017,2021-08-07,hCoV-19/USA/LA-EVTL4906/2021,Caddo Parish,22017,2021-08-07,0
NODE_0003547,Caddo Parish,22017,2021-08-01,NODE_0003810,Caddo Parish,22017,2021-08-07,6
NODE_0003810,Caddo Parish,22017,2021-08-07,hCoV-19/USA/LA-EVTL5559/2021,Caddo Parish,22017,2021-08-07,0
NODE_0003810,Caddo Parish,22017,2021-08-07,NODE_0003811,Caddo Parish,22017,2021-08-15,8
NODE_0003811,Caddo Parish,22017,2021-08-15,hCoV-19/USA/LA-EVTL5579/2021,Caddo Parish,22017,2021-09-09,25
NODE_0003799,Caddo Parish,22017,2021-07-13,NODE_0003815,Caddo Parish,22017,2021-07-17,4
NODE_0003815,Caddo Parish,22017,2021-07-17,NODE_0003817,Caddo Parish,22017,2021-07-22,5
NODE_0003817,Caddo Parish,22017,2021-07-22,NODE_0003525,Caddo Parish,22017,2021-08-01,10
NODE_0003525,Caddo Parish,22017,2021-08-01,hCoV-19/USA/LA-EVTL6371/2021,Caddo Parish,22017,2021-08-19,18
NODE_0003525,Caddo Parish,22017,2021-08-01,hCoV-19/USA/LA-EVTL5456/2021,Caddo Parish,22017,2021-08-05,4
NODE_0003817,Caddo Parish,22017,2021-07-22,NODE_0003500,Caddo Parish,22017,2021-07-27,5
NODE_0003500,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL6477/2021,Caddo Parish,22017,2021-08-19,23
NODE_0003500,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL6545/2021,Caddo Parish,22017,2021-08-22,26
NODE_0003500,Caddo Parish,22017,2021-07-27,NODE_0003820,Caddo Parish,22017,2021-07-31,4
NODE_0003820,Caddo Parish,22017,2021-07-31,NODE_0003501,Caddo Parish,22017,2021-08-06,6
NODE_0003501,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL6240/2021,Caddo Parish,22017,2021-08-13,7
NODE_0003501,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL6165/2021,Caddo Parish,22017,2021-08-06,0
NODE_0003820,Caddo Parish,22017,2021-07-31,NODE_0003822,Caddo Parish,22017,2021-08-03,3
NODE_0003822,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL4832/2021,Caddo Parish,22017,2021-08-27,24
NODE_0003822,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5472/2021,Caddo Parish,22017,2021-08-10,7
NODE_0003815,Caddo Parish,22017,2021-07-17,NODE_0003826,Caddo Parish,22017,2021-07-20,3
NODE_0003826,Caddo Parish,22017,2021-07-20,NODE_0003828,Caddo Parish,22017,2021-07-23,3
NODE_0003828,Caddo Parish,22017,2021-07-23,hCoV-19/USA/LA-EVTL4920/2021,Caddo Parish,22017,2021-08-02,10
NODE_0003828,Caddo Parish,22017,2021-07-23,NODE_0003510,Caddo Parish,22017,2021-07-28,5
NODE_0003510,Caddo Parish,22017,2021-07-28,hCoV-19/USA/LA-EVTL5377/2021,Caddo Parish,22017,2021-08-10,13
NODE_0003510,Caddo Parish,22017,2021-07-28,NODE_0003830,Caddo Parish,22017,2021-07-31,3
NODE_0003830,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL5479/2021,Caddo Parish,22017,2021-08-10,10
NODE_0003830,Caddo Parish,22017,2021-07-31,NODE_0003832,Caddo Parish,22017,2021-08-02,2
NODE_0003832,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL4237/2021,Caddo Parish,22017,2021-08-02,0
NODE_0003832,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL5205/2021,Caddo Parish,22017,2021-08-10,8
NODE_0003826,Caddo Parish,22017,2021-07-20,NODE_0003833,Caddo Parish,22017,2021-07-23,3
NODE_0003833,Caddo Parish,22017,2021-07-23,NODE_0003834,Caddo Parish,22017,2021-07-27,4
